"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Reporting starts","Reporting ends"
Sales,"Account Engagers - Broad","Black and white photo",2025-12-13,not_delivering,ad,1675,2331,1.39164179,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,1705,852.5,2025-11-29,2026-01-13,2.63157895,2.63157895,22.43421053,731.44573145,852.5,2,76,24.71014493,341,568.33333333,76,22.43421053,100,69,4.11940299,2025-12-13,2025-12-13
Sales,"Zaiko Test - Account Engagers - Broad","JD Konnichiwa Video",2025-12-13,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-08,2025-12-31,0,0,,,,,,,0,,,,0,,,2025-12-13,2025-12-13
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-13,not_delivering,ad,3036,3957,1.30335968,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",4,3962,990.5,2025-11-27,2026-01-13,3.50877193,4.30107527,34.75438596,1001.26358352,990.5,4,114,44.02222222,792.4,792.4,93,42.60215054,81.57894737,90,2.96442688,2025-12-13,2025-12-13
Sales,"Zaiko Test - Account Engagers - Broad","Flexible 3 Groups",2025-12-13,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-08,2025-12-31,0,0,,,,,,,0,,,,0,,,2025-12-13,2025-12-13
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-13,not_delivering,ad,3796,4994,1.31559536,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",7,4522,646,2025-11-27,2026-01-13,6.93069307,8.75,44.77227723,905.4865839,646,7,101,50.80898876,251.22222222,411.09090909,80,56.525,79.20792079,89,2.34457323,2025-12-13,2025-12-13
Sales,"Account Engagers - Broad",Poster,2025-12-13,not_delivering,ad,132,144,1.09090909,"7-day click, 1-day view, or 1-day engaged-view",,,106,,2025-11-29,2026-01-13,0,0,21.2,736.11111111,,,5,21.2,,,5,21.2,100,5,3.78787879,2025-12-13,2025-12-13
Sales,"Account Engagers - Broad","Black and white photo",2025-12-12,not_delivering,ad,324,365,1.12654321,"7-day click, 1-day view, or 1-day engaged-view",,,269,,2025-11-29,2026-01-13,0,0,44.83333333,736.98630137,,,6,44.83333333,,,5,53.8,83.33333333,6,1.85185185,2025-12-12,2025-12-12
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-12,not_delivering,ad,48,54,1.125,"7-day click, 1-day view, or 1-day engaged-view",,,46,,2025-11-29,2026-01-13,0,0,46,851.85185185,,,1,46,,,,,0,1,2.08333333,2025-12-12,2025-12-12
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-12,not_delivering,ad,37,45,1.21621622,"7-day click, 1-day view, or 1-day engaged-view",,,35,,2025-11-27,2026-01-13,0,0,35,777.77777778,,,1,35,,,1,35,100,1,2.7027027,2025-12-12,2025-12-12
Sales,"Web Audience Retarg","JD Graffiti Paint - Copy",2025-12-12,not_delivering,ad,38,40,1.05263158,"7-day click, 1-day view, or 1-day engaged-view",,,32,,2025-11-27,2026-01-13,0,0,,800,,,,,,,,,0,,,2025-12-12,2025-12-12
Sales,"Account Engagers - Broad","JD Konnichiwa Video",2025-12-12,inactive,ad,16,17,1.0625,"7-day click, 1-day view, or 1-day engaged-view",,,12,,2025-11-29,2026-01-13,0,0,,705.88235294,,,,,,,,,0,,,2025-12-12,2025-12-12
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link] + related Media",2025-12-12,not_delivering,ad,41,44,1.07317073,"7-day click, 1-day view, or 1-day engaged-view",,,61,,2025-12-06,2026-01-19,0,0,,1386.36363636,,,,,,,,,0,,,2025-12-12,2025-12-12
Sales,"Web Audience Retarg","Poster [Redirect link]",2025-12-12,not_delivering,ad,5,6,1.2,"7-day click, 1-day view, or 1-day engaged-view",,,13,,2025-11-27,2026-01-13,0,0,,2166.66666667,,,,,,,,,0,,,2025-12-12,2025-12-12
Sales,"Account Engagers - Broad","JD Spray Painting Ground - Copy 2",2025-12-12,not_delivering,ad,724,884,1.22099448,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,716,716,2025-11-29,2026-01-13,4.76190476,5,34.0952381,809.95475113,716,1,21,37.68421053,358,716,20,35.8,95.23809524,19,2.62430939,2025-12-12,2025-12-12
Sales,"Web Audience Retarg",Poster,2025-12-12,not_delivering,ad,359,410,1.14206128,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,524,524,2025-11-27,2026-01-13,11.11111111,14.28571429,58.22222222,1278.04878049,524,1,9,58.22222222,524,524,7,74.85714286,77.77777778,9,2.50696379,2025-12-12,2025-12-12
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-12,not_delivering,ad,66,69,1.04545455,"7-day click, 1-day view, or 1-day engaged-view",,,65,,2025-12-06,2026-01-19,0,0,,942.02898551,,,,,,,,,0,,,2025-12-12,2025-12-12
Sales,"Zaiko Test - Account Engagers - Broad","Black and white photo",2025-12-12,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,0,0,2025-12-08,2025-12-31,0,0,,,0,3,,,0,0,,,0,,,2025-12-12,2025-12-12
Sales,"Zaiko Test - Account Engagers - Broad","Flexible 3 Groups",2025-12-12,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-08,2025-12-31,0,0,,,,,,,0,,,,0,,,2025-12-12,2025-12-12
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Graffiti Paint - Copy",2025-12-12,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,0,,,0,1,,,0,0,,,0,,,2025-12-12,2025-12-12
Sales,"Account Engagers - Broad","Poster [Redirect link]",2025-12-12,not_delivering,ad,24,24,1,"7-day click, 1-day view, or 1-day engaged-view",,,54,,2025-11-29,2026-01-13,0,0,,2250,,,,,,,,,0,,,2025-12-12,2025-12-12
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-12,not_delivering,ad,4393,6400,1.45686319,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",7,6412,916,2025-11-27,2026-01-13,4.19161677,5.14705882,38.39520958,1001.875,916,7,167,40.84076433,801.5,534.33333333,136,47.14705882,81.43712575,157,3.57386752,2025-12-12,2025-12-12
"ABOS Sales Campaign","Zaiko + InBound (English)","JD w/ Confetti",2025-12-12,not_delivering,ad,22,22,1,"7-day click, 1-day view, or 1-day engaged-view",,,16,,2025-12-06,2026-01-19,0,0,,727.27272727,,,,,,,,,0,,,2025-12-12,2025-12-12
Sales,"Account Engagers - Broad","JD Graffiti Paint",2025-12-12,not_delivering,ad,82,90,1.09756098,"7-day click, 1-day view, or 1-day engaged-view",,,71,,2025-11-29,2026-01-13,0,0,23.66666667,788.88888889,,,3,23.66666667,,,3,23.66666667,100,3,3.65853659,2025-12-12,2025-12-12
Sales,"Web Audience Retarg","Poster [Redirect link] + related Media",2025-12-12,not_delivering,ad,56,62,1.10714286,"7-day click, 1-day view, or 1-day engaged-view",,,46,,2025-11-27,2026-01-13,0,0,46,741.93548387,,,1,46,,,2,23,200,1,1.78571429,2025-12-12,2025-12-12
"ABOS Sales Campaign","Account Engagers - Broad","Poster [Redirect link]",2025-12-12,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2025-12-12,0,0,,,,,,,0,,,,0,,,2025-12-12,2025-12-12
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2025-12-12,not_delivering,ad,13,13,1,"7-day click, 1-day view, or 1-day engaged-view",,,11,,2025-12-06,2026-01-19,0,0,,846.15384615,,,,,,,,,0,,,2025-12-12,2025-12-12
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-12,not_delivering,ad,3451,4685,1.35757751,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,4512,1504,2025-11-27,2026-01-13,2.08333333,2.54237288,31.33333333,963.07363927,1504,3,144,33.92481203,564,1128,118,38.23728814,81.94444444,133,3.85395538,2025-12-12,2025-12-12
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2025-12-12,not_delivering,ad,869,1035,1.19102417,"7-day click, 1-day view, or 1-day engaged-view",,,734,,2025-12-06,2026-01-19,0,0,28.23076923,709.17874396,,,26,30.58333333,734,734,17,43.17647059,65.38461538,24,2.76179517,2025-12-12,2025-12-12
Sales,"Zaiko Test - Account Engagers - Broad","Flexible 3 Groups",2025-12-11,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-08,2025-12-31,0,0,,,0,1,,,,0,,,0,,,2025-12-11,2025-12-11
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Spray Painting Ground - Copy 2",2025-12-11,inactive,ad,44,45,1.02272727,"7-day click, 1-day view, or 1-day engaged-view",,,33,,2025-12-06,2026-01-19,0,0,,733.33333333,,,,,,,,,0,,,2025-12-11,2025-12-11
Sales,"Account Engagers - Broad","JD Konnichiwa Video",2025-12-11,inactive,ad,7,7,1,"7-day click, 1-day view, or 1-day engaged-view",,,6,,2025-11-29,2026-01-13,0,0,,857.14285714,,,,,,,,,0,,,2025-12-11,2025-12-11
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link] + related Media",2025-12-11,not_delivering,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view",,,7,,2025-12-06,2026-01-19,0,0,,1750,,,,,7,,,,0,,,2025-12-11,2025-12-11
Sales,"Web Audience Retarg","Poster [Redirect link]",2025-12-11,not_delivering,ad,1,2,2,"7-day click, 1-day view, or 1-day engaged-view",,,2,,2025-11-27,2026-01-13,0,0,,1000,,,,,,,,,0,,,2025-12-11,2025-12-11
Sales,"Account Engagers - Broad","JD Spray Painting Ground - Copy 2",2025-12-11,not_delivering,ad,294,326,1.10884354,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,226,75.33333333,2025-11-29,2026-01-13,60,75,45.2,693.25153374,75.33333333,3,5,45.2,113,56.5,4,56.5,80,5,1.70068027,2025-12-11,2025-12-11
Sales,"Account Engagers - Broad","Black and white photo",2025-12-11,not_delivering,ad,481,612,1.27234927,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,447,447,2025-11-29,2026-01-13,5.26315789,16.66666667,23.52631579,730.39215686,447,1,19,24.83333333,447,447,6,74.5,31.57894737,18,3.74220374,2025-12-11,2025-12-11
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-11,not_delivering,ad,164,188,1.14634146,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,130,130,2025-11-29,2026-01-13,11.11111111,16.66666667,14.44444444,691.4893617,130,1,9,16.25,130,130,6,21.66666667,66.66666667,8,4.87804878,2025-12-11,2025-12-11
Sales,"Zaiko Test - Account Engagers - Broad","Black and white photo",2025-12-11,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-08,2025-12-31,0,0,,,0,1,,,0,0,,,0,,,2025-12-11,2025-12-11
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-11,not_delivering,ad,1567,1927,1.22973835,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",4,1688,422,2025-11-27,2026-01-13,6.34920635,8.33333333,26.79365079,875.97301505,422,4,63,29.10344828,211,422,48,35.16666667,76.19047619,58,3.70134014,2025-12-11,2025-12-11
Sales,"Zaiko Test - Account Engagers - Broad",Poster,2025-12-11,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-08,2025-12-31,0,0,,,,,,,0,0,,,0,,,2025-12-11,2025-12-11
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2025-12-11,not_delivering,ad,681,848,1.24522761,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,755,755,2025-12-06,2026-01-19,4,7.14285714,30.2,890.33018868,755,1,25,34.31818182,107.85714286,188.75,14,53.92857143,56,22,3.23054332,2025-12-11,2025-12-11
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2025-12-11,not_delivering,ad,12,13,1.08333333,"7-day click, 1-day view, or 1-day engaged-view",,,19,,2025-12-06,2026-01-19,0,0,19,1461.53846154,,,1,19,,,2,9.5,200,1,8.33333333,2025-12-11,2025-12-11
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-11,not_delivering,ad,8,8,1,"7-day click, 1-day view, or 1-day engaged-view",,,8,,2025-11-29,2026-01-13,0,0,,1000,,,,,,,,,0,,,2025-12-11,2025-12-11
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Graffiti Paint - Copy",2025-12-11,not_delivering,ad,328,366,1.11585366,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,417,208.5,2025-12-06,2026-01-19,11.76470588,15.38461538,24.52941176,1139.3442623,208.5,2,17,26.0625,69.5,208.5,13,32.07692308,76.47058824,16,4.87804878,2025-12-11,2025-12-11
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-11,not_delivering,ad,1349,1702,1.26167532,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1520,1520,2025-11-27,2026-01-13,2.17391304,3.125,33.04347826,893.06698002,1520,1,46,35.34883721,380,760,32,47.5,69.56521739,43,3.18754633,2025-12-11,2025-12-11
Sales,"Account Engagers - Broad",Poster,2025-12-11,not_delivering,ad,35,37,1.05714286,"7-day click, 1-day view, or 1-day engaged-view",,,34,,2025-11-29,2026-01-13,0,0,8.5,918.91891892,,,4,8.5,,,2,17,50,4,11.42857143,2025-12-11,2025-12-11
Sales,"Account Engagers - Broad","Poster [Redirect link]",2025-12-11,not_delivering,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view",,,1,,2025-11-29,2026-01-13,0,0,,500,,,,,,,,,0,,,2025-12-11,2025-12-11
Sales,"Zaiko Test - Account Engagers - Broad","JD Konnichiwa Video",2025-12-11,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-08,2025-12-31,0,0,,,0,1,,,0,0,,,0,,,2025-12-11,2025-12-11
Sales,"Account Engagers - Broad","JD Spray Painting Ground - Copy 2",2025-12-10,not_delivering,ad,686,781,1.13848397,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,835,417.5,2025-11-29,2026-01-13,11.11111111,10.52631579,46.38888889,1069.14212548,417.5,2,18,46.38888889,208.75,417.5,19,43.94736842,105.55555556,18,2.62390671,2025-12-10,2025-12-10
Sales,"Account Engagers - Broad","Black and white photo",2025-12-10,not_delivering,ad,436,511,1.17201835,"7-day click, 1-day view, or 1-day engaged-view",,,502,,2025-11-29,2026-01-13,0,0,20.91666667,982.38747554,,,24,22.81818182,,502,20,25.1,83.33333333,22,5.04587156,2025-12-10,2025-12-10
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-10,not_delivering,ad,9,10,1.11111111,"7-day click, 1-day view, or 1-day engaged-view",,,9,,2025-12-06,2026-01-19,0,0,,900,,,,,,,,,0,,,2025-12-10,2025-12-10
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-10,not_delivering,ad,515,632,1.22718447,"7-day click, 1-day view, or 1-day engaged-view",,,532,,2025-11-29,2026-01-13,0,0,88.66666667,841.7721519,,,6,88.66666667,532,,8,66.5,133.33333333,6,1.16504854,2025-12-10,2025-12-10
Sales,"Web Audience Retarg","Poster [Redirect link]",2025-12-10,not_delivering,ad,40,41,1.025,"7-day click, 1-day view, or 1-day engaged-view",,,37,,2025-11-27,2026-01-13,0,0,,902.43902439,,,,,,,,,0,,,2025-12-10,2025-12-10
Sales,"Zaiko Test - Account Engagers - Broad","JD Gpainting with graphics",2025-12-10,not_delivering,ad,94,102,1.08510638,"7-day click, 1-day view, or 1-day engaged-view",,,87,,2025-12-08,2025-12-31,0,0,29,852.94117647,,,3,29,,,1,87,33.33333333,3,3.19148936,2025-12-10,2025-12-10
Sales,"Account Engagers - Broad","JD Konnichiwa Video",2025-12-10,inactive,ad,211,223,1.05687204,"7-day click, 1-day view, or 1-day engaged-view",,,199,,2025-11-29,2026-01-13,0,0,28.42857143,892.37668161,,,7,28.42857143,,,5,39.8,71.42857143,7,3.31753555,2025-12-10,2025-12-10
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-10,not_delivering,ad,33,33,1,"7-day click, 1-day view, or 1-day engaged-view",,,34,,2025-11-27,2026-01-13,0,0,,1030.3030303,,,,,,,,,0,,,2025-12-10,2025-12-10
Sales,"Zaiko Test - Account Engagers - Broad","Flexible 3 Groups",2025-12-10,not_delivering,ad,1247,1478,1.18524459,"7-day click, 1-day view, or 1-day engaged-view",,,1288,,2025-12-08,2025-12-31,0,0,32.2,871.44790257,,,40,32.2,644,644,40,32.2,100,40,3.20769848,2025-12-10,2025-12-10
Sales,"Zaiko Test - Account Engagers - Broad","Black and white photo",2025-12-10,not_delivering,ad,2014,2477,1.22989076,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",8,2154,269.25,2025-12-08,2025-12-31,12.30769231,16,33.13846154,869.60032297,269.25,8,65,36.50847458,153.85714286,307.71428571,50,43.08,76.92307692,59,2.92949355,2025-12-10,2025-12-10
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-10,not_delivering,ad,1543,2123,1.37589112,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",9,2415,268.33333333,2025-11-27,2026-01-13,14.51612903,18.36734694,38.9516129,1137.54121526,268.33333333,9,62,46.44230769,201.25,201.25,49,49.28571429,79.03225806,52,3.37005833,2025-12-10,2025-12-10
Sales,"Zaiko Test - Account Engagers - Broad",Poster,2025-12-10,not_delivering,ad,227,256,1.1277533,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,227,227,2025-12-08,2025-12-31,25,33.33333333,56.75,886.71875,227,1,4,56.75,227,227,3,75.66666667,75,4,1.76211454,2025-12-10,2025-12-10
Sales,"Zaiko Test - Account Engagers - Broad","JD Konnichiwa Video",2025-12-10,not_delivering,ad,803,919,1.14445828,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,692,692,2025-12-08,2025-12-31,4.76190476,6.25,32.95238095,752.99238303,692,1,21,36.42105263,346,692,16,43.25,76.19047619,19,2.36612702,2025-12-10,2025-12-10
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2025-12-10,not_delivering,ad,56,62,1.10714286,"7-day click, 1-day view, or 1-day engaged-view",,,62,,2025-12-06,2026-01-19,0,0,,1000,,,,,,,,,0,,,2025-12-10,2025-12-10
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-10,not_delivering,ad,89,105,1.17977528,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,98,98,2025-11-29,2026-01-13,16.66666667,20,16.33333333,933.33333333,98,1,6,16.33333333,24.5,49,5,19.6,83.33333333,6,6.74157303,2025-12-10,2025-12-10
Sales,"Zaiko Test - Account Engagers - Broad","Poster [Redirect link]",2025-12-10,not_delivering,ad,295,313,1.06101695,"7-day click, 1-day view, or 1-day engaged-view",,,287,,2025-12-08,2025-12-31,0,0,41,916.93290735,,,7,41,287,,4,71.75,57.14285714,7,2.37288136,2025-12-10,2025-12-10
Sales,"Zaiko Test - Account Engagers - Broad","JD Graffiti Paint",2025-12-10,not_delivering,ad,89,96,1.07865169,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,149,149,2025-12-08,2025-12-31,25,25,37.25,1552.08333333,149,1,4,49.66666667,74.5,74.5,4,37.25,100,3,3.37078652,2025-12-10,2025-12-10
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-10,not_delivering,ad,2098,2939,1.40085796,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",4,3114,778.5,2025-11-27,2026-01-13,5.12820513,6.55737705,39.92307692,1059.54406261,778.5,4,78,41.52,346,778.5,61,51.04918033,78.20512821,75,3.57483317,2025-12-10,2025-12-10
Sales,"Account Engagers - Broad",Poster,2025-12-10,not_delivering,ad,79,81,1.02531646,"7-day click, 1-day view, or 1-day engaged-view",,,85,,2025-11-29,2026-01-13,0,0,28.33333333,1049.38271605,,,3,28.33333333,,,3,28.33333333,100,3,3.79746835,2025-12-10,2025-12-10
Sales,"Account Engagers - Broad","Poster [Redirect link]",2025-12-10,not_delivering,ad,129,131,1.01550388,"7-day click, 1-day view, or 1-day engaged-view",,,122,,2025-11-29,2026-01-13,0,0,61,931.29770992,,,2,61,,,1,122,50,2,1.5503876,2025-12-10,2025-12-10
Sales,"Account Engagers - Broad","Black and white photo",2025-12-09,not_delivering,ad,33,34,1.03030303,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,24,24,2025-11-29,2026-01-13,0,0,,705.88235294,24,1,,,,24,,,0,,,2025-12-09,2025-12-09
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-09,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,0,,,0,1,,,0,0,,,0,,,2025-12-09,2025-12-09
Sales,"Web Audience Retarg",Poster,2025-12-09,not_delivering,ad,19,22,1.15789474,"7-day click, 1-day view, or 1-day engaged-view",,,16,,2025-11-27,2026-01-13,0,0,,727.27272727,,,,,,,,,0,,,2025-12-09,2025-12-09
Sales,"Account Engagers - Broad","JD Spray Painting Ground - Copy 2",2025-12-09,not_delivering,ad,2212,2898,1.31012658,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,2417,1208.5,2025-11-29,2026-01-13,2.27272727,2.17391304,27.46590909,834.02346446,1208.5,2,88,30.98717949,483.4,805.66666667,92,26.27173913,104.54545455,78,3.52622061,2025-12-09,2025-12-09
Sales,"Zaiko Test - Account Engagers - Broad","JD Gpainting with graphics",2025-12-09,not_delivering,ad,333,351,1.05405405,"7-day click, 1-day view, or 1-day engaged-view",,,315,,2025-12-08,2025-12-31,0,0,78.75,897.43589744,,,4,78.75,,,2,157.5,50,4,1.2012012,2025-12-09,2025-12-09
Sales,"Web Audience Retarg","JD Graffiti Paint - Copy",2025-12-09,not_delivering,ad,66,72,1.09090909,"7-day click, 1-day view, or 1-day engaged-view",,,63,,2025-11-27,2026-01-13,0,0,15.75,875,,,4,15.75,63,,5,12.6,125,4,6.06060606,2025-12-09,2025-12-09
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-09,not_delivering,ad,685,819,1.19562044,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,672,336,2025-11-29,2026-01-13,10.52631579,12.5,35.36842105,820.51282051,336,2,19,35.36842105,112,168,16,42,84.21052632,19,2.77372263,2025-12-09,2025-12-09
