"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Adds to cart","Checkouts initiated",Leads,"Cost per lead","Result rate",Views,Viewers,"Results rate per link clicks","Ad Delivery","Campaign Delivery","Ad set delivery","Quality ranking","Engagement rate ranking","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per 3-second video play","Cost per ThruPlay","Outbound clicks","Unique outbound clicks","CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Unique CTR (all)","Unique clicks (all)","Instagram profile visits","Ad recall lift","Ad recall lift rate",Bid,"Bid type","Buying type","Performance goal",Objective,"Reporting starts","Reporting ends","Campaign Budget","Campaign Budget Type"
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2026-01-14,not_delivering,ad,360,499,1.38611111,"7-day click, 1-day view, or 1-day engaged-view",,,522,,2025-12-06,2026-01-19,0,0,37.28571429,1046.09218437,,,14,43.5,,,7,74.57142857,50,12,3.33333333,,,3,174,,477,328,,not_delivering,inactive,not_delivering,-,-,10,79,53,25,19,16,3.07058824,6.28915663,14,12,2.80561122,2.80561122,3.33333333,6.11111111,22,5,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales 2.0",Lookalikes+Engagers,"Enter the world of Johnny Depp [Post]",2026-01-14,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,"Using ad set budget",
"ABOS Sales Campaign","Zaiko + InBound (English)","JD w/ Confetti",2026-01-14,not_delivering,ad,436,467,1.07110092,"7-day click, 1-day view, or 1-day engaged-view",,,425,,2025-12-06,2026-01-19,0,0,141.66666667,910.06423983,,,3,141.66666667,425,425,3,141.66666667,100,3,0.68807339,1,1,2,212.5,,466,436,,not_delivering,inactive,not_delivering,-,-,6,,,,,,212.5,,3,3,0.64239829,0.64239829,0.68807339,3.89908257,17,8,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales 2.0",Lookalikes+Engagers,"Flexible 3 Groups 2.0",2026-01-14,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","JD Desk - Red Curtain - Copy",2026-01-14,active,ad,2,2,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,2,2,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Graffiti Paint - Copy",2026-01-14,not_delivering,ad,218,241,1.10550459,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,241,241,2025-12-06,2026-01-19,50,100,120.5,1000,241,1,2,120.5,241,241,1,241,50,2,0.91743119,1,1,,,0.41493776,241,218,50,not_delivering,inactive,not_delivering,-,-,,,,,,,,,2,2,0.82987552,0.82987552,0.91743119,2.29357798,5,3,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales 2.0","Web Retarg 2.0","Flexible 3 Groups 2.0",2026-01-14,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","JD Photography",2026-01-14,active,ad,2,2,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,2,2,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Retarg [engagers] - Jan 14",Poster,2026-01-14,not_delivering,ad,346,357,1.03179191,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,252,252,2025-12-06,2026-01-19,7.69230769,8.33333333,19.38461538,705.88235294,252,1,13,22.90909091,252,252,12,21,92.30769231,11,3.17919075,1,1,7,36,0.28011204,357,346,7.69230769,not_delivering,inactive,inactive,-,-,,,,,,,,,13,11,3.64145658,3.64145658,3.17919075,3.17919075,11,2,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD Pose with Graphic",2026-01-14,not_delivering,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2025-12-06,2026-01-19,0,0,,1500,,,,,,,,,0,,,,,,,,2,2,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,50,1,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD Spray Painting Ground - Copy",2026-01-14,not_delivering,ad,21,22,1.04761905,"7-day click, 1-day view, or 1-day engaged-view",,,9,,2025-12-06,2026-01-19,0,0,,409.09090909,,,,,,,,,0,,,,,,,,22,21,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,4.76190476,1,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","Viewing Bunnyman - Red [Post]",2026-01-14,not_delivering,ad,38,39,1.02631579,"7-day click, 1-day view, or 1-day engaged-view",,,21,,2025-12-06,2026-01-19,0,0,,538.46153846,,,,,,,,,0,,,,,,,,39,38,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,2.63157895,1,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales 2.0",Lookalikes+Engagers,"T-Shirt Promo [Post]",2026-01-14,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,2,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","JD Konnichiwa Video - Copy",2026-01-14,active,ad,6434,6520,1.01336649,"7-day click or 1-day view","Landing page views",353,1794,5.08215297,2026-01-09,Ongoing,0,0,4.6,275.15337423,,,390,4.875,,,353,5.08215297,90.51282051,368,5.71961455,,,44,40.77272727,5.41411043,6675,6250,90.51282051,active,active,active,"Above average","Above average",8,686,255,157,45,32,0.61459404,1.80846774,390,368,5.98159509,5.98159509,5.71961455,8.5172521,548,118,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD with Skeleton Confetti",2026-01-14,active,ad,30,30,1,"7-day click or 1-day view","Landing page views",1,5,5,2026-01-09,Ongoing,0,0,2.5,166.66666667,,,2,2.5,,,1,5,50,2,6.66666667,,,,,3.33333333,30,30,50,active,active,active,-,-,,,,,,,,,2,2,6.66666667,6.66666667,6.66666667,6.66666667,2,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","Immersive Journey [Post]",2026-01-14,not_delivering,ad,39,39,1,"7-day click, 1-day view, or 1-day engaged-view",,,22,,2025-12-06,2026-01-19,0,0,22,564.1025641,,,1,22,,,1,22,100,1,2.56410256,,,,,,39,39,,not_delivering,inactive,inactive,-,-,,,,,,,,,1,1,2.56410256,2.56410256,2.56410256,2.56410256,1,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD Konnichiwa Video - Copy",2026-01-14,not_delivering,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,not_delivering,active,inactive,-,-,2,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales 2.0","Web Retarg 2.0","T-Shirt Promo [Post]",2026-01-14,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,2,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","JD Photograph with graphics - Copy",2026-01-14,active,ad,19,19,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,19,19,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD sitting desk",2026-01-14,not_delivering,ad,353,428,1.21246459,"7-day click, 1-day view, or 1-day engaged-view",,,339,,2025-12-06,2026-01-19,0,0,113,792.05607477,,,3,113,,,2,169.5,66.66666667,3,0.84985836,,,3,113,,428,353,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,3,3,0.70093458,0.70093458,0.84985836,1.98300283,7,5,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Traffic 2.0","JD Deep Interest","JD announcement date post",2026-01-13,active,ad,44,44,1,"7-day click or 1-day view","Landing page views",2,10,5,2026-01-09,Ongoing,0,0,5,227.27272727,,,2,5,,,2,5,100,2,4.54545455,,,,,4.54545455,45,44,100,active,active,active,-,-,5,3,,,,,0.90909091,2.5,2,2,4.54545455,4.54545455,4.54545455,6.81818182,3,1,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,50000,Daily
"ABOS Sales 2.0","Web Retarg 2.0","Poster [Redirect link] + related Media - Copy",2026-01-13,not_delivering,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2026-01-09,Ongoing,0,0,,750,,,,,,,,,0,,,,,,,,4,4,,not_delivering,inactive,not_delivering,-,-,3,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,"Using ad set budget",
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD announcement date post",2026-01-13,not_delivering,ad,3,3,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,4,3,,not_delivering,active,inactive,-,-,6,,,,,,0,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2026-01-13,not_delivering,ad,2115,2568,1.2141844,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,2007,2007,2025-12-06,2026-01-19,3.125,3.84615385,62.71875,781.54205607,2007,1,32,66.9,2007,2007,26,77.19230769,81.25,30,1.41843972,1,1,14,143.35714286,0.03894081,2576,2115,3.125,not_delivering,inactive,not_delivering,-,-,,,,,,,,,32,30,1.24610592,1.24610592,1.41843972,3.356974,71,16,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","Black and white photo",2026-01-13,not_delivering,ad,4,4,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,4,4,,not_delivering,active,inactive,-,-,4,,,,,,0,0,,,,,,25,1,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,50000,Daily
"ABOS Sales 2.0","Web Retarg 2.0","Enter the world of Johnny Depp [Post]",2026-01-13,not_delivering,ad,229,245,1.069869,"7-day click, 1-day view, or 1-day engaged-view",,,145,,2026-01-09,Ongoing,0,0,36.25,591.83673469,,,4,36.25,,,4,36.25,100,4,1.74672489,,,2,72.5,,245,229,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,4,4,1.63265306,1.63265306,1.74672489,3.05676856,7,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,"Using ad set budget",
"ABOS Traffic - #2","Broad JP Cities","JD with Skeleton Confetti",2026-01-13,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-12-26,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2,1,2,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,200000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Spray Painting Ground - Copy",2026-01-13,not_delivering,ad,137,148,1.08029197,"7-day click, 1-day view, or 1-day engaged-view",,,143,,2025-12-06,2026-01-19,0,0,71.5,966.21621622,,,2,71.5,,,2,71.5,100,2,1.45985401,,,,,,147,137,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,2,2,1.35135135,1.35135135,1.45985401,2.91970803,4,2,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Traffic 2.0","Broad Japan","Black and white photo",2026-01-13,active,ad,316,326,1.03164557,"7-day click or 1-day view","Landing page views",9,62,6.88888889,2026-01-09,Ongoing,0,0,6.2,190.18404908,,,10,6.2,,,9,6.88888889,90,10,3.16455696,,,1,62,2.7607362,328,305,90,active,active,active,-,-,6,21,4,3,1,,0.51666667,1.9375,10,10,3.06748466,3.06748466,3.16455696,5.69620253,18,2,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2026-01-13,not_delivering,ad,1474,1679,1.13907734,"7-day click, 1-day view, or 1-day engaged-view",,,1351,,2025-12-06,2026-01-19,0,0,32.16666667,804.64562239,,,42,35.55263158,,,24,56.29166667,57.14285714,38,2.578019,,,6,225.16666667,,1730,1440,,not_delivering,inactive,not_delivering,Average,"Above average",8,100,39,26,4,4,3.7632312,10.3129771,42,38,2.50148898,2.50148898,2.578019,4.40976934,65,19,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link] + related Media",2026-01-13,not_delivering,ad,259,292,1.12741313,"7-day click, 1-day view, or 1-day engaged-view",,,296,,2025-12-06,2026-01-19,0,0,296,1013.69863014,,,1,296,,,,,0,1,0.38610039,,,2,148,,293,259,,not_delivering,inactive,not_delivering,-,-,3,,,,,,296,,1,1,0.34246575,0.34246575,0.38610039,3.08880309,8,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Traffic 2.0","Broad Japan","JD Spray Painting Ground",2026-01-13,active,ad,15,15,1,"7-day click or 1-day view","Landing page views",1,1,1,2026-01-09,Ongoing,0,0,1,66.66666667,,,1,1,,,1,1,100,1,6.66666667,,,,,6.66666667,15,15,100,active,active,active,-,-,,,,,,,,,1,1,6.66666667,6.66666667,6.66666667,6.66666667,1,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2026-01-13,not_delivering,ad,1408,1662,1.18039773,"7-day click, 1-day view, or 1-day engaged-view",,,1415,,2025-12-06,2026-01-19,0,0,31.44444444,851.38387485,,,45,40.42857143,,,36,39.30555556,80,35,2.48579545,,,8,176.875,,1662,1408,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,45,35,2.70758123,2.70758123,2.48579545,3.69318182,52,13,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2026-01-13,not_delivering,ad,3273,4110,1.25572869,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,3613,3613,2025-12-06,2026-01-19,0.89285714,1.36986301,32.25892857,879.07542579,3613,1,112,39.7032967,516.14285714,1204.33333333,73,49.49315068,65.17857143,91,2.78032386,7,3,20,180.65,0.0243309,4119,3119,0.89285714,not_delivering,inactive,not_delivering,Average,"Above average",10,811,459,299,172,167,2.17650602,5.61897356,112,91,2.72506083,2.72506083,2.78032386,5.40788268,177,55,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Sales 2.0","Web Retarg 2.0","Black and white photo 2.0 [Redirect]",2026-01-13,not_delivering,ad,503,519,1.03180915,"7-day click, 1-day view, or 1-day engaged-view",,,303,,2026-01-09,Ongoing,0,0,27.54545455,583.8150289,,,11,27.54545455,,,12,25.25,109.09090909,11,2.18687873,,,1,303,,525,500,,not_delivering,inactive,not_delivering,-,-,10,20,15,10,5,5,3.88461538,10.82142857,11,11,2.1194605,2.1194605,2.18687873,5.96421471,30,3,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","JD announcement date post",2026-01-13,active,ad,980,980,1,"7-day click or 1-day view","Landing page views",36,165,4.58333333,2026-01-09,Ongoing,0,0,4.34210526,168.36734694,,,38,4.58333333,,,36,4.58333333,94.73684211,36,3.67346939,,,5,33,3.67346939,1034,980,94.73684211,active,active,active,-,-,6,58,20,11,2,1,0.44354839,1.81318681,38,36,3.87755102,3.87755102,3.67346939,6.93877551,68,11,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,50000,Daily
"ABOS Sales 2.0","Web Retarg 2.0","Flexible 3 Groups 2.0",2026-01-13,not_delivering,ad,840,910,1.08333333,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,638,319,2026-01-09,Ongoing,13.33333333,15.38461538,42.53333333,701.0989011,319,2,15,45.57142857,638,638,13,49.07692308,86.66666667,14,1.66666667,1,1,8,79.75,0.21978022,901,813,13.33333333,not_delivering,inactive,not_delivering,-,-,6,43,13,9,1,1,3.50549451,10.81355932,15,14,1.64835165,1.64835165,1.66666667,6.19047619,52,5,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","JD Konnichiwa Video - Copy",2026-01-13,active,ad,6067,6150,1.01368057,"7-day click or 1-day view","Landing page views",293,1746,5.95904437,2026-01-09,Ongoing,0,0,5.43925234,283.90243902,,,321,5.80066445,,,293,5.95904437,91.27725857,301,4.96126586,,,35,49.88571429,4.76422764,6273,5868,91.27725857,active,active,active,"Above average","Above average",8,629,237,131,36,24,0.6397948,1.97734994,321,301,5.2195122,5.2195122,4.96126586,7.23586616,439,133,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD w/ Confetti",2026-01-13,not_delivering,ad,607,688,1.13344316,"7-day click, 1-day view, or 1-day engaged-view",,,638,,2025-12-06,2026-01-19,0,0,39.875,927.3255814,,,16,45.57142857,212.66666667,638,12,53.16666667,75,14,2.30642504,3,1,6,106.33333333,,688,607,,not_delivering,inactive,not_delivering,-,-,2,,,,,,638,,16,14,2.3255814,2.3255814,2.30642504,3.78912685,23,7,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2026-01-13,not_delivering,ad,2082,2372,1.13928915,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,1747,873.5,2025-12-06,2026-01-19,4.08163265,6.89655172,35.65306122,736.50927487,873.5,2,49,41.5952381,436.75,873.5,29,60.24137931,59.18367347,42,2.01729107,4,2,7,249.57142857,0.08431703,2376,2082,4.08163265,not_delivering,inactive,not_delivering,-,-,,,,,,,,,49,42,2.06576728,2.06576728,2.01729107,3.55427474,74,11,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Sales 2.0","Web Retarg 2.0","Coming of Age [Post]",2026-01-13,not_delivering,ad,181,191,1.05524862,"7-day click, 1-day view, or 1-day engaged-view",,,168,,2026-01-09,Ongoing,0,0,,879.58115183,,,,,,,,,0,,,,,,,,191,181,,not_delivering,inactive,not_delivering,-,-,2,4,2,,,,168,,,,,,,4.4198895,8,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,"Using ad set budget",
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Graffiti Paint - Copy",2026-01-13,not_delivering,ad,268,296,1.10447761,"7-day click, 1-day view, or 1-day engaged-view",,,281,,2025-12-06,2026-01-19,0,0,40.14285714,949.32432432,,,7,40.14285714,,,5,56.2,71.42857143,7,2.6119403,,,,,,297,268,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,7,7,2.36486486,2.36486486,2.6119403,4.47761194,12,2,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Sales 2.0",Lookalikes+Engagers,"JD painting with graphics 2.0 [redirect]",2026-01-13,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,"Using ad set budget",
"ABOS Sales 2.0","Web Retarg 2.0","T-Shirt Promo [Post]",2026-01-13,not_delivering,ad,285,328,1.15087719,"7-day click, 1-day view, or 1-day engaged-view",,,308,,2026-01-09,Ongoing,0,0,25.66666667,939.02439024,,,12,30.8,154,,9,34.22222222,75,10,3.50877193,2,,8,38.5,,362,263,,not_delivering,inactive,not_delivering,-,-,4,117,68,45,38,37,4.59701493,8.55555556,12,10,3.65853659,3.65853659,3.50877193,3.85964912,11,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","JD Photograph with graphics - Copy",2026-01-13,active,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD sitting desk",2026-01-13,not_delivering,ad,419,541,1.29116945,"7-day click, 1-day view, or 1-day engaged-view",,,701,,2025-12-06,2026-01-19,0,0,70.1,1295.74861368,,,10,100.14285714,,,6,116.83333333,60,7,1.67064439,,,2,350.5,,541,419,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,10,7,1.84842884,1.84842884,1.67064439,3.81861575,16,4,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2026-01-13,not_delivering,ad,707,1052,1.48797737,"7-day click, 1-day view, or 1-day engaged-view",,,1162,,2025-12-06,2026-01-19,0,0,27.02325581,1104.56273764,,,43,34.17647059,,,21,55.33333333,48.8372093,34,4.80905233,,,1,1162,,1024,672,,not_delivering,inactive,not_delivering,Average,Average,11,179,113,67,47,35,3.01818182,6.24731183,43,34,4.08745247,4.08745247,4.80905233,6.50636492,46,7,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-13,2026-01-13,300000,Lifetime
"ABOS Traffic 2.0","JD Deep Interest","JD Painting with Graphic - Copy",2026-01-13,active,ad,0,0,0,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,3,0,,0,0,,active,active,active,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-13,2026-01-13,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2026-01-12,not_delivering,ad,2477,3036,1.22567622,"7-day click, 1-day view, or 1-day engaged-view",,,2134,,2025-12-06,2026-01-19,0,0,44.45833333,702.89855072,,,48,49.62790698,2134,,40,53.35,83.33333333,43,1.73597093,1,,15,142.26666667,,3043,2477,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,48,43,1.58102767,1.58102767,1.73597093,4.19862737,104,14,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-12,2026-01-12,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2026-01-12,not_delivering,ad,1806,2058,1.13953488,"7-day click, 1-day view, or 1-day engaged-view",,,1366,,2025-12-06,2026-01-19,0,0,33.31707317,663.75121477,,,41,39.02857143,1366,,30,45.53333333,73.17073171,35,1.9379845,1,,8,170.75,,2060,1806,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,41,35,1.99222546,1.99222546,1.9379845,3.32225914,60,8,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-12,2026-01-12,300000,Lifetime
